"SubjectNo","Context","Group","CurRating","RoomOrder","Duration","SFHit","SHit","SrcHit","SFFalse","SFalse","SrcFalse","SFAcc","SAcc","SrcAcc"
"P30","Library","Novel",4,"First",NA,0.5,0.5,0,0.318181818181818,0.136363636363636,0.0909090909090909,0.181818181818182,0.363636363636364,-0.0909090909090909
"P30","LivingRoom","Novel",5,"First",NA,0.5,0.5,0,0.318181818181818,0.136363636363636,0.0909090909090909,0.181818181818182,0.363636363636364,-0.0909090909090909
"P30","StorageRoom","Novel",5,"Second",NA,0.333333333333333,0.333333333333333,0.333333333333333,0.318181818181818,0.136363636363636,0.0909090909090909,0.0151515151515151,0.196969696969697,0.242424242424242
"P31","Bedroom","Novel",7,"First",NA,0.833333333333333,0.5,0.5,0,0,0,0.833333333333333,0.5,0.5
"P31","Classroom","Novel",6,"First",NA,0.833333333333333,0.333333333333333,0.333333333333333,0,0,0,0.833333333333333,0.333333333333333,0.333333333333333
"P31","Gym","Novel",5,"First",NA,0.833333333333333,0.5,0.166666666666667,0,0,0,0.833333333333333,0.5,0.166666666666667
"P31","Library","Familiar",3,"Second",NA,0.5,0.333333333333333,0.166666666666667,0,0,0,0.5,0.333333333333333,0.166666666666667
"P31","LivingRoom","Familiar",3,"Second",NA,0.833333333333333,0.333333333333333,0.333333333333333,0,0,0,0.833333333333333,0.333333333333333,0.333333333333333
"P31","StorageRoom","Familiar",1,"Second",NA,0.833333333333333,0.333333333333333,0.333333333333333,0,0,0,0.833333333333333,0.333333333333333,0.333333333333333
"P32","Bedroom","Novel",6,"Second",NA,0.5,0.333333333333333,0.333333333333333,0.222222222222222,0.0555555555555556,0.0740740740740741,0.277777777777778,0.277777777777778,0.259259259259259
"P32","Classroom","Novel",7,"Second",NA,0.833333333333333,0.666666666666667,0,0.222222222222222,0.0555555555555556,0.0740740740740741,0.611111111111111,0.611111111111111,-0.0740740740740741
"P32","Gym","Novel",5,"First",NA,1,0.666666666666667,0,0.222222222222222,0.0555555555555556,0.0740740740740741,0.777777777777778,0.611111111111111,-0.0740740740740741
"P32","Library","Familiar",3,"Second",NA,1,1,0.333333333333333,0.222222222222222,0.0555555555555556,0.0740740740740741,0.777777777777778,0.944444444444444,0.259259259259259
"P32","LivingRoom","Familiar",2,"First",NA,0.666666666666667,0.666666666666667,0.333333333333333,0.222222222222222,0.0555555555555556,0.0740740740740741,0.444444444444444,0.611111111111111,0.259259259259259
"P32","StorageRoom","Familiar",2,"First",NA,0.666666666666667,0.5,0.333333333333333,0.222222222222222,0.0555555555555556,0.0740740740740741,0.444444444444444,0.444444444444444,0.259259259259259
"P33","Bedroom","Familiar",3,"First",NA,0.666666666666667,0.5,0.333333333333333,0.111111111111111,0,0.037037037037037,0.555555555555556,0.5,0.296296296296296
"P33","Classroom","Familiar",2,"First",NA,0.833333333333333,0.666666666666667,0.5,0.111111111111111,0,0.037037037037037,0.722222222222222,0.666666666666667,0.462962962962963
"P33","Gym","Familiar",1,"Second",NA,0.333333333333333,0.166666666666667,0,0.111111111111111,0,0.037037037037037,0.222222222222222,0.166666666666667,-0.037037037037037
"P33","Library","Novel",5,"First",NA,0.666666666666667,0.333333333333333,0.333333333333333,0.111111111111111,0,0.037037037037037,0.555555555555556,0.333333333333333,0.296296296296296
"P33","LivingRoom","Novel",6,"Second",NA,0.833333333333333,0.333333333333333,0,0.111111111111111,0,0.037037037037037,0.722222222222222,0.333333333333333,-0.037037037037037
"P33","StorageRoom","Novel",7,"Second",NA,0.833333333333333,0.833333333333333,0.166666666666667,0.111111111111111,0,0.037037037037037,0.722222222222222,0.833333333333333,0.12962962962963
"P34","Bedroom","Familiar",3,"Second",NA,0.5,0.333333333333333,0,0.666666666666667,0.333333333333333,0.222222222222222,-0.166666666666667,0,-0.222222222222222
"P34","Classroom","Familiar",2,"Second",NA,0.833333333333333,0.5,0.166666666666667,0.666666666666667,0.333333333333333,0.222222222222222,0.166666666666667,0.166666666666667,-0.0555555555555556
"P34","Gym","Familiar",3,"Second",NA,0.833333333333333,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.222222222222222,0.166666666666667,0.166666666666667,0.111111111111111
"P34","Library","Novel",6,"First",NA,1,0.833333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.222222222222222,0.333333333333333,0.5,0.111111111111111
"P34","LivingRoom","Novel",5,"First",NA,1,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.222222222222222,0.333333333333333,0.5,0.444444444444444
"P34","StorageRoom","Novel",7,"First",NA,0.833333333333333,0.5,0.5,0.666666666666667,0.333333333333333,0.222222222222222,0.166666666666667,0.166666666666667,0.277777777777778
"P35","Bedroom","Novel",7,"First",NA,0.833333333333333,0.166666666666667,0.333333333333333,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.166666666666667,0.259259259259259
"P35","Classroom","Novel",5,"First",NA,0.833333333333333,0.333333333333333,0.5,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.333333333333333,0.425925925925926
"P35","Gym","Novel",6,"Second",NA,0.833333333333333,0.5,0.5,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.5,0.425925925925926
"P35","Library","Familiar",2,"Second",NA,0.666666666666667,0.5,0.5,0.222222222222222,0,0.0740740740740741,0.444444444444444,0.5,0.425925925925926
"P35","LivingRoom","Familiar",4,"Second",NA,0.833333333333333,0.166666666666667,0,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.166666666666667,-0.0740740740740741
"P35","StorageRoom","Familiar",3,"First",NA,0.666666666666667,0.166666666666667,0.166666666666667,0.222222222222222,0,0.0740740740740741,0.444444444444444,0.166666666666667,0.0925925925925926
"P36","Bedroom","Novel",7,"First",NA,0.833333333333333,0.333333333333333,0,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.333333333333333,-0.0740740740740741
